Date,AMZN,BA,DIS,IBM,KO,MSFT
2017-11-15,0.29820723956735373,0.07995164462712778,0.10043565890657434,0.07053265643809967,0.10783108400793676,0.34304171645290776
2017-11-16,0.29973801470245987,0.079867463337188,0.09992350910121013,0.07119841509346674,0.10677802368893557,0.3424945740767397
2017-11-17,0.3001366623696065,0.0800585904835836,0.10055705715957147,0.07168847970213008,0.10567920459619687,0.3418800056889115
2017-11-20,0.2992461375382428,0.08079767160009613,0.0999055833049129,0.07244356171827654,0.10512152002373659,0.3424855258147351
2017-11-21,0.2995022587981575,0.08064431076830941,0.09907500988692346,0.0723525952230649,0.10472658919029637,0.3436992361332483
2017-11-22,0.3035429196027693,0.07999870446792626,0.09871406681040786,0.07218582535630173,0.1047462209153405,0.34081226284725447
2017-11-24,0.30869214070148826,0.07952720307940055,0.0977675748607532,0.07159635351137551,0.10393357831679498,0.3384831495301874
2017-11-27,0.309639669804774,0.07902630441671814,0.09740367277702239,0.07129144485155327,0.10344069358225605,0.3391982145676761
2017-11-28,0.30756009880457247,0.07935584594160819,0.09751491252159915,0.0711736776589071,0.10278094963522824,0.34161451543808485
2017-11-29,0.303063529645364,0.08076551728144386,0.10051216448077264,0.072596238074014,0.10334832779863766,0.339714222719768
2017-11-30,0.3040377567878356,0.08218613434404563,0.09911166767968918,0.07206812905744532,0.10292379999511986,0.33967251213586447
2017-12-01,0.3014447787061374,0.08087938483616064,0.09989189826891987,0.07270987402214563,0.10376166615492415,0.34131239801171237
2017-12-04,0.2977055402173632,0.08386487303983937,0.10589872563283248,0.07441494456519038,0.10563515941255802,0.3324807571322166
2017-12-05,0.29970099893811747,0.08313032008256949,0.10301459559705603,0.07388575680256076,0.10570191582856818,0.33456641275112825
2017-12-06,0.30052298827136553,0.08339669420219248,0.10065106515075486,0.07280475695092824,0.10543155159965029,0.33719294382510856
2017-12-07,0.3024917541156628,0.08451352965617752,0.10046964366202824,0.07256118890460349,0.10392057856976794,0.33604330509176
2017-12-08,0.30093353071924445,0.08508789175237462,0.09878579653086378,0.07263188046010222,0.10212924039991308,0.3404316601375017
2017-12-11,0.3002945838424452,0.08359566729314533,0.10043688943994429,0.07232783999877995,0.10135379532604209,0.34199122409964317
2017-12-12,0.2982602534034549,0.08529762230133396,0.10064739223719697,0.0726914451503548,0.10090984594980958,0.34219344095784976
2017-12-13,0.29813290899918726,0.08588996155597123,0.1008552205768753,0.07140672248945072,0.1023087336379198,0.34140645274059556
2017-12-14,0.29963044725264204,0.0861749146005422,0.10325148357636187,0.07118790648144104,0.10222432163553322,0.33753092645347965
2017-12-15,0.2978415235444937,0.08532331446682734,0.1028573370490286,0.06978362752914666,0.10154520528980535,0.34264899212069827
2017-12-18,0.30035263437267423,0.0858537145394735,0.10250629067061881,0.07007511571142631,0.10084651512862183,0.3403657295771854
2017-12-19,0.30000710107602574,0.08630835188911004,0.10338553231506635,0.07013736273276348,0.10144177662217717,0.33871987536485726
2017-12-20,0.2992465232806934,0.08699285799085259,0.10200660481148234,0.07041047060168297,0.10191262735613604,0.3394309159591527
2017-12-21,0.2995637231224129,0.08645605277272791,0.10225134900565896,0.06998686288774728,0.10120372521412219,0.34053828699733074
2017-12-22,0.29852033910211334,0.08664741506882946,0.1016118197285347,0.07058800619108924,0.10138143300009043,0.3412509869093428
2017-12-26,0.30009300671893924,0.08655831865468801,0.10090468478586684,0.07060580608125454,0.10167632863773671,0.3401618551215147
2017-12-27,0.3006925858190783,0.08640376989525751,0.10018915840960152,0.07055598047983787,0.10167115476705035,0.3404873506291744
2017-12-28,0.3012760215306802,0.08650423078661659,0.10017940787053303,0.07088275630210672,0.10107437641883729,0.3400832070912262
2017-12-29,0.2987042941368244,0.08656274799615563,0.10049363559469894,0.07099016476000623,0.10199229796495886,0.34125685954735585
2018-01-02,0.3004410054027794,0.08619563583604271,0.10338387798047914,0.07060942864949836,0.10015169707750075,0.33921835505369957
2018-01-03,0.3019061003027673,0.08579996571215646,0.10301796942234846,0.07198449399212406,0.099152387344748,0.33813908322585573
2018-01-04,0.3012060851228717,0.08489621743792734,0.10227555205674815,0.07294565004695307,0.09986874934754396,0.3388077459879556
2018-01-05,0.3023463230492381,0.08730237092061716,0.10048070489984372,0.07240920896133632,0.09863093236223974,0.33883045980672494
2018-01-08,0.30550880526399316,0.08733000736927574,0.09865327618946886,0.07256119790190783,0.09809615269785,0.33785056057750446
